Locus	GC*.V.appalachiana	GC*.V. lineata	GC3*.V.appalachiana	GC3*.V. lineata	GC.V.appalachiana	GC.V.lineata	TotalGCDiff	GC3.V.appalachiana	GC3.V.lineata	GC3.Diff
OG0010770	78.5839233	50.2692828	99.9999	45.04875223	45.41284404	45.10703364	0.305810398	43.11926606	42.20183486	0.917431193
OG0010771	63.1263375	75.1904538	97.55866283	72.13675462	47.38628649	48.49225754	-1.105971049	43.17718941	44.74327628	-1.566086874
OG0010772	51.2837131	48.3772454	42.37621885	37.86094591	43.08510638	45.87227414	-2.78716776	34.57446809	39.01869159	-4.444223504
OG0010773	99.9999	46.6698618	99.9999	46.29806714	42.99319728	43.03178484	-0.038587562	35.10204082	33.21167883	1.890361984
OG0010774	93.6638636	67.8970521	71.07785074	73.78908753	47.03748489	47.89272031	-0.855235421	42.02898551	40.22988506	1.79910045
OG0010775	82.7889863	67.3577083	99.9999	60.3616124	40.90247453	40.61135371	0.291120815	39.30131004	37.55458515	1.746724891
OG0010776	35.4405079	45.2492077	33.40364525	32.36699646	47.86117837	47.86695589	-0.005777523	46.24697337	46.63774403	-0.390770669
OG0010777	75.8814114	60.5229321	73.36669812	47.72583636	47.01561065	48.81244881	-1.79683816	42.42424242	46.43734644	-4.013104013
OG0010778	25.0462389	53.3448307	0.0001	0.0001	53.95189003	52.91529153	1.036598505	51.20274914	49.8349835	1.367765643
OG0010779	59.7701899	39.2746317	50.04379712	13.39449706	44	46.00614439	-2.006144393	39.33333333	41.47465438	-2.141321045
OG0010780	51.10987	43.1645202	34.57713991	10.87460398	48.82842026	48.63013699	0.198283271	46.2585034	44.06392694	2.194576461
OG0010781	36.1897084	28.2264426	0.0001	29.06577357	51.81058496	48.86363636	2.946948595	47.07520891	43.18181818	3.893390732
OG0010782	99.9999	99.9999	99.9999	99.9999	48.44343204	49.20273349	-0.759301443	49.88610478	51.70842825	-1.822323462
OG0010783	52.7170859	43.0935029	39.29077686	0.0001	42.70833333	42.58899676	0.11933657	37.5	37.66990291	-0.169902913
OG0010784	63.804961	55.7565447	63.68094499	17.39014988	46.34146341	46.31828979	0.023173628	43.3604336	42.28028504	1.080148569
OG0010785	46.2905071	1.00E-04	0.0001	0.0001	49.51370469	49.08925319	0.424451499	46.41909814	49.72677596	-3.307677813
OG0010786	49.1257071	56.958934	57.8040243	99.9999	43.95711501	43.52100089	0.436114116	40.35087719	39.67828418	0.672593011
OG0010787	46.1502428	71.1835981	46.45305018	62.80028385	46.68174962	46.90799397	-0.226244344	38.00904977	37.55656109	0.452488688
OG0010788	33.9971915	72.0198611	0.0001	65.05748576	43.31395349	42.88557214	0.428381349	43.89534884	44.17910448	-0.28375564
OG0010789	65.0574422	55.9508639	0.0001	31.26656611	42.53521127	43.46439957	-0.929188307	36.33802817	37.2611465	-0.923118328
OG0010790	64.4676031	64.3210111	57.1004245	52.27069645	44.41465594	44.74393531	-0.329279367	41.8230563	44.47439353	-2.651337231
OG0010791	66.3312208	58.0554425	99.9999	46.23014424	45.04737295	46.04726976	-0.999896809	37.98449612	36.43031785	1.554178276
OG0010792	47.7649028	45.813196	48.35089353	59.31966756	48.23717949	47.51602564	0.721153846	51.68269231	50.72115385	0.961538462
OG0010793	51.3515676	50.8786617	53.89925357	37.38225853	39.68871595	46.62698413	-6.938268174	44.74708171	49.4047619	-4.657680193
OG0010794	25.1254008	51.2027111	27.1387224	0.0001	46.63461538	47.04918033	-0.414564943	46.63461538	44.22604423	2.408571159
OG0010795	30.2729235	34.7226203	35.2257328	45.14273465	61.72316384	60.50505051	1.218113337	74.57627119	76.96969697	-2.393425783
OG0010796	39.0617487	62.8893239	36.7162367	64.24135859	45.83333333	45.31835206	0.514981273	39.62765957	38.48314607	1.144513507
OG0010797	41.7001677	1.00E-04	44.39244324	0.0001	42.303433	42.65402844	-0.350595435	41.5282392	42.65402844	-1.125789233
OG0010798	56.3938389	60.0927705	99.34053359	70.29187315	46.40151515	47.21906924	-0.817554088	34.375	36.05442177	-1.679421769
OG0010799	60.9207499	46.4713347	99.9999	37.99921538	49.86522911	44.33106576	5.534163351	47.4393531	39.11564626	8.323706841
OG0010800	77.2636099	49.2946384	55.79349563	24.64021434	46.18149146	46.0704607	0.11103076	40.70080863	40.92140921	-0.220600589
OG0010801	55.8688064	34.4167635	99.9999	72.8471295	46.34831461	45.13108614	1.217228464	45.78651685	41.57303371	4.213483146
OG0010802	79.5110655	74.5289483	99.9999	63.4247656	44.47884417	44.24057085	0.238273323	35.29411765	36.08562691	-0.791509264
OG0010803	70.8847301	67.0977476	66.3293955	99.9999	47.4025974	47.07792208	0.324675325	51.2987013	51.2987013	0
OG0010804	1.00E-04	26.4024433	0.0001	9.360012774	46.24697337	46.29176854	-0.044795176	40.92009685	41.56479218	-0.644695324
OG0010805	42.4235953	56.7975364	19.64903181	50.81846979	44.35897436	45.61878952	-1.259815162	39.23076923	39.29539295	-0.064623723
OG0010806	72.2952167	46.8799866	99.9999	42.77782694	47.1849866	47.00625559	0.17873101	42.62734584	42.89544236	-0.268096515
OG0010807	48.6170274	16.0135625	58.26357488	0.0001	42.12121212	41.74265451	0.378557613	38.78787879	37.6899696	1.097909183
OG0010808	99.9999	56.0131832	99.9999	81.64675882	45.68764569	47.1620227	-1.474377016	47.9020979	50.15479876	-2.25270086
OG0010809	35.3718656	39.8556187	34.71937302	42.50989963	46.94444444	46.43377001	0.51067443	36.38888889	37.99126638	-1.602377487
OG0010810	37.3686217	76.4918782	0.0001	69.81510836	43.87755102	43.22033898	0.657212037	40.05102041	38.13559322	1.915427188
OG0010811	1.00E-04	32.2715014	0.0001	19.16810377	44.35483871	45.41484716	-1.060008452	36.29032258	38.20960699	-1.919284406
OG0010812	46.2253523	37.7165907	28.61740752	0.0001	46.74796748	47.08994709	-0.34197961	41.46341463	35.71428571	5.74912892
OG0010813	36.7554997	1.00E-04	33.04062847	0.0001	43.03482587	43.85297845	-0.818152583	43.65671642	49.42965779	-5.772941377
OG0010814	42.0264326	49.2721047	45.47811819	52.61967426	49.28870293	50.85034014	-1.561637207	46.23115578	48.21428571	-1.983129935
OG0010815	99.9999	38.3628808	0.0001	42.3480805	46.20155039	44.44444444	1.757105943	42.3255814	41.17647059	1.149110807
OG0010816	48.7130185	62.8014621	0.0001	0.0001	47.0007593	48.82308276	-1.822323462	42.3690205	48.51936219	-6.150341686
OG0010817	67.3149528	53.5975684	38.99340955	99.9999	44.67353952	44.53125	0.142289519	39.94845361	43.359375	-3.410921392
OG0010818	26.0385287	37.2233288	19.93950952	30.99697407	43.88742304	43.25396825	0.633454789	40.89709763	38.69047619	2.206621435
OG0010819	68.7766798	63.6196174	62.46343144	66.45845262	44.74206349	43.27272727	1.469336219	41.66666667	39.27272727	2.393939394
OG0010820	48.5334153	30.1117094	38.28364827	0.0001	41.53713299	41.62348877	-0.086355786	39.11917098	39.89637306	-0.777202073
OG0010821	45.4476252	73.5829097	41.76812086	65.68742477	49.67880086	55.10662177	-5.427820917	46.25267666	56.22895623	-9.976279569
OG0010822	29.8719529	72.63045	28.59566198	69.27679946	44.09566517	42.33954451	1.756120658	39.01345291	35.0931677	3.920285213
OG0010823	68.4876473	71.7816304	57.94661792	77.82274531	44.47983015	45.26411658	-0.784286427	40.76433121	42.07650273	-1.312171522
OG0010824	93.9468193	23.7141199	99.9999	24.12738984	45.93114241	45.61815336	0.312989045	43.19248826	42.48826291	0.704225352
OG0010825	54.3503768	72.915978	27.92139156	71.66375984	44.88124488	43.52750809	1.353736791	43.98034398	44.66019417	-0.679850194
OG0010826	41.008878	12.3565442	58.03739013	0.0001	39.7689769	43.35378323	-3.584806333	40.0990099	44.17177914	-4.07276924
OG0010827	44.5621042	62.3062621	41.63405942	17.50936492	44.36728395	44.49722882	-0.12994487	37.73148148	38.95486936	-1.223387877
OG0010828	44.7401917	22.6958256	0.0001	15.37692697	40.48338369	40.24390244	0.239481247	40.27149321	44.74885845	-4.477365235
OG0010829	35.7697887	33.9012501	27.87195664	32.84414401	46.23655914	46.62004662	-0.38348748	44.70046083	44.98834499	-0.287884159
OG0010830	29.5270501	50.7406518	32.1239975	38.66109518	47.43589744	47.51381215	-0.077914719	42.58241758	42.26519337	0.317224212
OG0010831	37.782706	54.9151274	43.0906264	99.9999	45.20833333	45	0.208333333	40.625	39.6875	0.9375
OG0010832	31.6935525	1.00E-04	26.37292945	99.9999	48.48484848	47.11538462	1.369463869	50.71770335	47.11538462	3.602318734
OG0010833	46.1990904	1.00E-04	45.3294321	99.78795523	46.83760684	47.53309266	-0.695485822	50	52.3465704	-2.346570397
OG0010835	65.0578473	70.0185026	99.9999	87.3687111	50.72463768	49.56140351	1.163234172	53.26086957	47.14912281	6.111746758
OG0010836	60.1360269	59.3238712	0.0001	53.6325244	46.72619048	49.65635739	-2.930166912	45.98214286	51.54639175	-5.564248895
OG0010837	77.2334987	53.439421	69.93127481	63.17938586	47.57281553	45.37743851	2.195377027	43.68932039	42.49363868	1.195681712
OG0010838	40.6401423	61.2084308	32.93741504	31.35067456	41.09195402	43.59504132	-2.503087299	36.63793103	40.99378882	-4.355857785
OG0010839	48.9033718	56.7563889	47.04532318	69.6817362	50.12254902	46.88644689	3.236102133	42.27941176	40.21978022	2.059631545
OG0010840	50.5778805	68.0171782	53.82259039	61.40775826	46.32152589	45.48022599	0.841299897	37.05722071	36.01694915	1.040271556
OG0010841	99.9999	60.3488798	99.9999	46.35593542	47.07012488	46.9785575	0.091567375	39.19308357	41.52046784	-2.327384263
OG0010842	73.0756147	40.1025415	69.69889264	41.44350997	43.78378378	43.35378323	0.430000553	37.83783784	38.34355828	-0.505720444
OG0010843	53.8540543	62.7900328	37.20236694	55.48368378	44.10399257	44.3825441	-0.278551532	39.27576602	39.83286908	-0.557103064
OG0010844	73.392358	66.0314438	0.0001	58.29006777	42.95900178	43.40463458	-0.445632799	33.42245989	35.29411765	-1.871657754
OG0010845	48.4340278	65.0115013	40.78140202	58.41326789	51.89003436	50.51546392	1.374570447	41.75257732	41.2371134	0.515463918
OG0010846	50.6910401	43.6738467	59.99442429	79.97474325	45.63106796	43.44262295	2.18844501	44.98381877	47.95081967	-2.967000902
OG0010847	70.0939372	46.2576564	66.76520471	28.91727621	48.90400605	48.74715262	0.156853427	46.48526077	45.33029613	1.154964643
OG0010848	44.8283784	29.0533914	23.26227306	20.04600713	43.1372549	43.65079365	-0.513538749	38.11764706	40.47619048	-2.358543417
OG0010849	55.4760949	76.7203443	49.44649002	79.75654994	43.8704028	44.97652582	-1.106123019	37.10526316	39.15492958	-2.04966642
OG0010850	26.4357731	47.8319455	99.59476639	54.38886789	43.93939394	46.81020734	-2.870813397	43.50649351	46.41148325	-2.904989747
OG0010851	21.7270275	39.6018549	25.89199093	55.14049935	52.23214286	51.36217949	0.86996337	44.41964286	41.10576923	3.313873626
OG0010852	56.1963093	1.00E-04	6.480100584	0.0001	42.82051282	45.56354916	-2.74303634	37.69230769	45.08393285	-7.391625161
OG0010853	99.9999	99.9999	99.9999	99.9999	45.18860662	47.43295019	-2.244343571	43.41801386	47.5862069	-4.16819304
OG0010854	81.3505398	77.888359	99.9999	75.48244153	46.5095986	45.8910434	0.618555206	48.42931937	47.36842105	1.060898319
OG0010855	44.5684456	52.027813	54.02034126	60.01341954	51.09780439	50.45045045	0.647353941	59.88023952	58.10810811	1.772131413
OG0010856	22.1698052	42.5722551	0.0001	32.17831288	45.781893	46.76375405	-0.981861041	40.43209877	40.77669903	-0.344600264
OG0010857	56.4945823	57.7578083	59.59806132	50.01899174	44.68864469	47.29109275	-2.602448057	35.71428571	42.14876033	-6.434474616
OG0010858	72.6563417	32.9527525	99.9999	32.85973996	46.36174636	46.76494676	-0.403200403	37.07165109	37.59213759	-0.520486502
OG0010859	42.0588023	48.7805456	60.87895052	62.74941378	43.76811594	45.58333333	-1.815217391	40.43478261	46.75	-6.315217391
OG0010860	67.6899972	74.860602	63.44785086	65.79880015	49.86504723	58.03310613	-8.168058901	52.0242915	67.25146199	-15.22717049
OG0010861	35.5734522	88.0271881	36.10189647	99.9999	47.70833333	45.30271399	2.405619346	49.79166667	44.67640919	5.115257481
OG0010862	30.7851485	58.7865664	99.9999	55.70931846	45.17304189	47.96536797	-2.792326071	42.07650273	45.71428571	-3.637782982
OG0010863	62.7356818	49.9069561	49.85337707	70.53002545	37.58169935	42.59850905	-5.016809706	35.29411765	39.2971246	-4.003006954
OG0010864	38.8196812	52.7325959	50.48100624	72.69208229	53.1516184	47.10622711	6.045391292	53.29949239	40	13.29949239
OG0010865	38.8192029	1.00E-04	9.113714663	40.17593185	49.08136483	53.91156463	-4.830199796	46.7191601	57.14285714	-10.42369704
OG0010866	99.6988081	73.8673944	46.829632	83.121646	45.88888889	46.00340136	-0.114512472	46.33333333	43.36734694	2.965986395
OG0010867	49.6966886	32.8859734	58.76991612	40.96457068	46.21676892	46.57320872	-0.356439807	39.57055215	39.95327103	-0.382718881
OG0010868	52.1891357	1.00E-04	47.469128	25.75188628	44.75524476	47.10144928	-2.34620452	38.46153846	43.47826087	-5.016722408
OG0010869	79.5627295	54.0154326	99.9999	56.95551535	46.72364672	48.87144259	-2.147795867	47.86324786	45.72271386	2.140533999
OG0010870	51.8379465	99.9999	18.63914332	0.0001	46.0538533	46.23955432	-0.185701021	46.51810585	47.07520891	-0.557103064
OG0010871	80.3444841	44.2535217	99.9999	36.71926665	44.65075155	46.53333333	-1.882581786	38.19628647	41.6	-3.403713528
OG0010872	76.8310829	46.2246991	41.06689326	34.21442332	41.87102634	42.30072464	-0.429698298	43.05177112	45.10869565	-2.056924535
OG0010873	1.00E-04	1.00E-04	99.9999	35.62893474	43.43434343	43.77934272	-0.344999289	45.45454545	42.95774648	2.496798976
OG0010874	38.0551872	45.2018039	28.19121214	52.10285641	42.83154122	42.56272401	0.268817204	36.02150538	36.29032258	-0.268817204
OG0010875	99.9999	93.9799738	99.9999	99.9999	42.65486726	43.23858742	-0.583720168	40.21164021	44.70284238	-4.491202166
OG0010876	31.6531897	62.1932515	0.0001	59.092802	45.68965517	45.40229885	0.287356322	31.6091954	32.47126437	-0.862068966
OG0010877	44.4326336	39.9139725	0.0001	23.67437314	43.23232323	44.44444444	-1.212121212	42.72727273	47.87878788	-5.151515152
OG0010878	38.251039	19.9099852	53.04397023	36.55710084	45.97701149	46.11872146	-0.141709967	41.87192118	43.60730594	-1.735384754
OG0010879	1.00E-04	28.0069209	0.0001	23.03389658	49.25373134	50.97402597	-1.720294631	45.04950495	47.4025974	-2.353092452
OG0010880	29.8886124	57.1076509	16.08981303	47.5629414	42.43268338	46.33333333	-3.900649954	44.56824513	53.25	-8.681754875
OG0010881	49.2822988	59.2032746	36.9223826	99.9999	43.72146119	43.01801802	0.703443169	41.09589041	38.73873874	2.357151672
OG0010882	68.3519575	74.878455	99.9999	69.523393	43.5285611	44.22442244	-0.695861343	40.13015184	40.0990099	0.031141943
OG0010883	1.00E-04	30.9511469	0.0001	24.18743927	47.37732657	47.07379135	0.303535217	47.20812183	47.07379135	0.134330479
OG0010884	27.6359233	44.294601	0.0001	41.05743752	43.96551724	48.22076979	-4.255252548	36.59793814	42.70152505	-6.10358691
OG0010885	42.1826025	45.6593141	30.83846704	37.23999997	48.79297732	49.77973568	-0.98675836	53.50877193	56.16740088	-2.658628951
OG0010886	34.951008	99.9999	36.1561414	99.9999	44.93717664	45.13734224	-0.200165598	37.91574279	40.53452116	-2.618778364
OG0010887	49.9290204	61.9999326	53.26421704	99.9999	47.4522293	52.4691358	-5.016906503	51.91082803	60.80246914	-8.89164111
OG0010888	60.9874676	99.9999	98.91702991	99.9999	43.26625387	43.44	-0.17374613	41.29930394	41.48681055	-0.187506607
OG0010889	44.9062026	55.727983	54.80139033	44.55162584	43.70748299	43.31723027	0.390252719	39.28571429	36.23188406	3.053830228
OG0010890	59.7111968	67.164646	57.00044666	29.40468068	43.85964912	44.61279461	-0.75314549	35.52631579	40.90909091	-5.38277512
OG0010891	17.9999549	45.8812858	17.29845918	0.0001	46.41148325	43.91666667	2.494816587	43.06220096	39.25	3.812200957
OG0010892	27.7650617	0.1206875	22.6557417	7.155796081	44.64438732	44.38731791	0.257069409	38.04627249	38.3033419	-0.257069409
OG0010893	39.5085021	47.6764034	37.40274664	74.76569273	49.68314322	49.5473251	0.135818116	35.36121673	37.5308642	-2.169647467
OG0010894	10.0436297	1.00E-04	33.00630898	23.41056129	49.7254902	49.50980392	0.215686275	45.41176471	45.58823529	-0.176470588
OG0010895	69.8592683	83.6740778	99.9999	99.9999	53.58187135	51.61030596	1.971565387	58.99122807	53.8647343	5.126493771
OG0010896	58.5788123	88.2292416	99.9999	74.70890179	46.41472868	44.21568627	2.199042408	43.02325581	39.11764706	3.905608755
OG0010897	55.1869637	37.5638438	99.9999	47.81127406	43.00813008	43.33333333	-0.325203252	39.51219512	40.48780488	-0.975609756
OG0010898	36.0806327	48.8295513	28.25404424	44.13817917	45.35452323	46.54320988	-1.188686649	37.13235294	39.25925926	-2.126906318
OG0010899	44.3106941	46.8127647	58.23521806	66.06296063	48.53932584	46.48318043	2.056145415	44.49438202	41.59021407	2.904167955
OG0010900	40.6708852	1.00E-04	0.0001	0.0001	40.8496732	44.94623656	-4.096563357	38.23529412	40.64516129	-2.409867173
OG0010901	36.4466682	47.1185686	99.9999	99.9999	50.33816425	55.21885522	-4.880690968	44.92753623	48.48484848	-3.557312253
OG0010902	54.5578613	66.0237968	87.61448897	83.85348503	46.45833333	46.57687991	-0.118546577	31.5625	30.63973064	0.92276936
OG0010903	65.5020215	50.5591574	57.40456529	47.54907782	43.88742304	45.45454545	-1.567122411	38.78627968	40.74074074	-1.954461057
OG0010904	83.5258606	99.9999	87.50810055	68.11977173	42.78481013	43.03797468	-0.253164557	42.02531646	42.78481013	-0.759493671
OG0010905	79.9098376	60.1145024	0.0001	42.76140126	50.16583748	50.67114094	-0.50530346	39.05472637	39.59731544	-0.542589068
OG0010906	57.4159737	27.1594085	87.90774876	99.9999	41.9047619	44.48051948	-2.575757576	40.40816327	42.53246753	-2.124304267
OG0010907	99.9999	99.9999	99.9999	99.9999	47.97687861	47.47675963	0.500118985	47.39884393	47.41035857	-0.011514635
OG0010908	95.6727482	37.2832658	38.17293556	27.48467888	44.95560936	44.47949527	0.476114094	39.95157385	41.95583596	-2.004262112
OG0010909	59.3013573	57.2722884	61.69203191	61.55085978	47.98628963	50.87076077	-2.884471138	48.58611825	53.84615385	-5.260035594
OG0010910	55.9605429	57.879758	51.23494015	58.52754993	43.85964912	45.41176471	-1.552115583	34.47368421	37.41176471	-2.938080495
OG0010911	40.6802827	48.527454	0.0001	33.40981842	45.12694513	43.98034398	1.146601147	42.01474201	39.31203931	2.702702703
OG0010912	89.7300966	63.35736	81.12143187	64.91166598	44.06280667	44.44444444	-0.381637771	40.88235294	42.53578732	-1.65343438
OG0010913	38.2965492	47.5314028	37.07964183	44.56079744	46.27062706	46.72187716	-0.451250094	42.97029703	43.27122153	-0.300924502
OG0010914	40.3897994	39.7794331	16.09678445	35.10783409	43.6123348	45.44270833	-1.830373532	38.94389439	42.1875	-3.243605611
OG0010915	48.2522732	50.3973929	38.82649472	46.98273237	47.47474747	45.45454545	2.02020202	51.81818182	51.51515152	0.303030303
OG0010916	54.6119706	69.721486	52.09323023	64.16534616	48.16983895	46.98544699	1.18439196	38.94582723	38.46153846	0.484288771
OG0010917	35.3660923	73.4145605	21.62795327	45.20839633	44.31818182	44.76650564	-0.448323818	38.63636364	41.06280193	-2.426438296
OG0010918	53.0873758	99.9999	53.62103675	99.9999	52.38095238	44.36450839	8.016443988	56.39097744	48.20143885	8.189538595
OG0010919	31.1421123	30.148569	0.0001	30.93892152	47.39803094	44.89247312	2.505557824	39.45147679	34.27419355	5.177283245
OG0010920	99.9999	52.8939839	99.9999	45.73318997	46.66666667	46.74220963	-0.075542965	42.53521127	41.64305949	0.892151778
OG0010921	99.9999	99.9998993	99.9999	76.51905939	47.55671902	47.35751295	0.199206069	41.62303665	41.61490683	0.008129817
OG0010922	46.8590001	57.0133521	39.77182365	47.37567078	43.86792453	44.30485762	-0.436933093	39.62264151	41.20603015	-1.583388641
OG0010923	66.5166437	51.3465475	67.8789335	67.09834188	47.37318841	45.16765286	2.205535546	43.75	37.86982249	5.880177515
OG0010924	35.677796	37.7866721	48.34871253	45.68715352	44.13364413	44.57928803	-0.445643892	39.86013986	39.80582524	0.054314617
OG0010925	56.5502351	69.6256837	33.34877034	59.47060731	43.02083333	43.79276637	-0.77193304	34.375	37.82991202	-3.454912023
OG0010926	37.6990387	60.1676513	48.36986431	57.3729565	47.0007593	50.62761506	-3.626855761	48.06378132	48.9539749	-0.890193574
OG0010927	99.9999	68.6686772	99.9999	66.17414096	49.16286149	45.31835206	3.844509432	51.82648402	45.39325843	6.433225591
OG0010928	93.2496895	46.212494	99.9999	62.38174721	44.41580756	46.13402062	-1.718213058	36.08247423	39.17525773	-3.092783505
OG0010929	67.5702592	99.9999	99.9999	58.81233299	52.17391304	49.67602592	2.497887126	61.34453782	56.80345572	4.541082092
OG0010930	43.6089098	53.6615266	0.0001	46.84814035	43.35511983	44.27860697	-0.923487139	33.55119826	36.41791045	-2.866712191
OG0010931	39.529873	55.1395378	52.87730111	99.9999	44.0192926	44.63118581	-0.611893203	37.12632594	41.17647059	-4.050144648
OG0010932	69.6248286	30.3823609	29.53089417	17.01468022	46.93274205	44.19525066	2.737491395	46.78492239	45.84980237	0.935120023
OG0010933	42.5772432	55.4552495	69.40136669	29.2436334	47.2306143	50.82802548	-3.597411178	51.66163142	58.01526718	-6.353635756
OG0010934	39.3850268	48.9145142	52.65907514	62.53906141	42.09575429	42.57246377	-0.476709477	40.92140921	41.0326087	-0.111199482
OG0010935	78.9813239	44.574109	76.73007359	35.58611751	46.51162791	47.63157895	-1.11995104	41.19601329	44.47368421	-3.277670921
OG0010936	55.4472214	50.5633414	66.41910144	62.85166266	46.23188406	47.10144928	-0.869565217	39.13043478	41.95652174	-2.826086957
OG0010937	99.9999	50.0192479	46.26027399	0.0001	50.03353454	49.02749832	1.006036217	48.49094567	46.277666	2.213279678
OG0010938	52.2755301	59.2923662	55.92756559	56.36420257	45.64755839	46.23655914	-0.589000753	38.85350318	42.85714286	-4.003639672
OG0010939	54.396036	46.1557091	0.0001	28.61146357	43.85560676	43.87170676	-0.016099999	34.10138249	32.64604811	1.455334379
OG0010940	76.456965	39.5491998	19.5973749	22.60449542	52.05479452	45.53571429	6.519080235	46.72131148	43.1547619	3.566549571
OG0010941	60.7131717	99.9999	65.61332773	99.9999	42.23385689	42.53521127	-0.301354374	40.83769634	43.66197183	-2.824275496
OG0010942	72.7044733	51.9097912	49.16197929	0.0001	49.09090909	48.47870183	0.612207265	39.48051948	36.2804878	3.200031676
OG0010943	82.8778374	91.5174996	54.81218197	67.14037568	42.76960784	45.54334554	-2.7737377	34.92647059	41.75824176	-6.83177117
OG0010944	50.6258911	67.1509243	53.24737047	60.26241413	45.91914569	45.09345794	0.825687746	45.76659039	47.19626168	-1.429671293
OG0010945	43.9713306	16.7227629	40.56005522	0.0001	42.22222222	42.5	-0.277777778	41.11111111	41.66666667	-0.555555556
OG0010946	93.1260198	70.5687826	99.9999	99.9999	49.65986395	47.83484391	1.825020038	48.10495627	44.41087613	3.694080135
OG0010948	42.5073718	44.0453524	55.70370905	33.02921614	52.26537217	46.6	5.665372168	59.22330097	47.90419162	11.31910935
OG0010949	32.0276414	1.00E-04	35.05264437	0.0001	43.10344828	44.96527778	-1.861829502	36.7816092	42.96875	-6.187140805
OG0010950	57.2785174	51.6442118	68.39251333	43.23434006	48.24311491	48.90788224	-0.664767331	52.70655271	52.13675214	0.56980057
OG0010952	50.5971032	73.7449167	41.18991062	74.83234515	42.79279279	42.08333333	0.709459459	45.27027027	44.58333333	0.686936937
OG0010953	39.0425304	24.8794556	36.98852283	10.57032751	46.56652361	49.03160041	-2.465076803	43.34763948	47.40061162	-4.052972136
OG0010954	1.00E-04	31.6868648	0.0001	17.53527534	49.38271605	43.20987654	6.172839506	52.42165242	41.48148148	10.94017094
OG0010955	99.9999	64.4082017	99.9999	49.43762318	45.57522124	45.18518519	0.390036054	44.91150442	43.11111111	1.800393314
OG0010956	31.0396209	43.140506	28.75253986	47.19509979	52.4137931	55.93047035	-3.516677244	69.65517241	77.60736196	-7.952189549
OG0010957	13.707152	36.5286589	29.26385654	0.0001	46	46.77777778	-0.777777778	47	48	-1
OG0010958	99.9999	67.57556	99.9999	44.67509684	44.79768786	45.27363184	-0.47594398	40.46242775	42.85714286	-2.394715111
OG0010959	64.2458234	37.2995341	70.42925572	51.78946901	44.60784314	46.46226415	-1.854421014	36.2745098	39.85849057	-3.583980762
OG0010960	75.4128405	60.2156742	98.01072727	54.95386261	42.54901961	45.23809524	-2.68907563	42.05882353	40.65934066	1.39948287
OG0010961	55.5659799	41.7479804	58.98087265	76.51363203	47.69433465	47.16732543	0.527009223	38.73517787	37.54940711	1.185770751
OG0010962	99.9999	28.236617	99.9999	24.87443011	46.21026895	44.41964286	1.790626092	45.58823529	42.85714286	2.731092437
OG0010963	67.2583668	39.635451	93.31407642	39.72766142	41.77978884	48.03921569	-6.259426848	34.84162896	38.23529412	-3.393665158
OG0010964	54.505106	18.9860155	45.01207074	16.62541975	50.90277778	52.65306122	-1.750283447	52.5	55.91836735	-3.418367347
OG0010965	61.6928046	1.00E-04	57.17462529	0.0001	43.67559524	42.98998569	0.685609544	37.27678571	37.33905579	-0.06227008
OG0010966	78.4646282	66.9033059	99.9999	66.33959688	45.86466165	45.71788413	0.146777523	39.47368421	38.49056604	0.983118173
OG0010967	51.7456002	81.9012815	17.16729408	25.62060828	44.14414414	43.14720812	0.996936022	40.92664093	41.11675127	-0.190110342
OG0010968	23.9957588	1.00E-04	0.0001	11.41991344	43.11774461	43.61525705	-0.497512438	41.04477612	42.78606965	-1.741293532
OG0010969	42.7512904	63.726433	50.56284923	55.71612447	49.11366006	54.13819286	-5.0245328	52.1875	55.80865604	-3.621156036
OG0010970	99.9999	57.5982255	99.98726076	82.07212638	45.5104551	43.866171	1.644284101	46.12546125	42.37918216	3.746279098
OG0010971	59.1237929	99.9999	34.55152676	99.99989431	46.40883978	45.67219153	0.73664825	41.71270718	41.43646409	0.276243094
OG0010972	78.2495536	65.814897	79.63266423	99.9999	42.94699012	42.3180593	0.628930818	37.1967655	35.57951482	1.617250674
OG0010973	43.8177149	47.804155	99.9999	46.49477496	46.31336406	45.84286804	0.470496016	49.30875576	46.45308924	2.855666516
OG0010974	62.5001961	68.2443988	58.69386534	70.23409151	47.053407	44.44444444	2.608962554	45.02762431	38.99371069	6.033913618
OG0010975	49.0408626	99.9999	43.07428436	99.9999	47.0143613	46.84684685	0.167514453	41.0430839	41.66666667	-0.623582766
OG0010976	99.9999	51.2334643	99.9999	33.63778566	45.9833795	44.89544895	1.087930547	41.27423823	39.11439114	2.159847083
OG0010977	23.2804692	33.5495313	0.0001	39.53292352	50.28248588	49.89339019	0.389095684	53.38983051	58.78594249	-5.396111984
OG0010978	99.9999	71.7632198	99.9999	99.9999	44.32234432	44.37869822	-0.056353903	39.56043956	41.42011834	-1.859678783
OG0010979	43.9239257	76.5494177	58.83835864	59.44162819	46.84210526	47.45614035	-0.614035088	49.21052632	50	-0.789473684
OG0010980	44.026518	99.9999	0.0001	36.36192435	45.78754579	45.23809524	0.549450549	36.81318681	35.43956044	1.373626374
OG0010981	1.00E-04	32.4318038	0.0001	0.0001	43.32514333	46.56357388	-3.238430558	36.85503686	40.20618557	-3.351148712
OG0010982	65.2916721	41.0051749	63.83126465	41.26380541	53.6318408	51.39740968	2.234431116	57.31343284	52.55623722	4.757195617
